id,name,parent_id,depth,status,is_paragroup,defining_snps,source_version
Y,Y,,0,normal,False,,2010
A,A,Y,1,normal,False,"M91, P97",2010
BT,BT,Y,1,normal,False,"SRY1532.1, M42, M94, M139, M299
   (This category is also referred to as YxA.)",2010
B,B,BT,2,normal,False,"M60, M181, P85, P90",2010
CF,CF,BT,2,normal,False,"M168, M294, P9.1",2010
DE,DE,CF,3,normal,False,"M1, M145, M203, P144, P153, P165, P167, P183",2010
D,D,DE,4,normal,False,"M174, 021355, IMS-JST021355",2010
E,E,DE,4,normal,False,"M40, M96, P29, P150, P152, P154, P155, P156, P162, P168, P169, P170, P171, P172, P173, P174, P175, P176",2010
"C,F","C,F",CF,3,normal,False,P143,2010
C,C,"C,F",4,normal,False,M130,2010
F,F,"C,F",4,normal,False,"M89, M213, M235, P14, P133, P134, P135, P136, P138, P139, P140, P141, P142, P145, P146, P148, P149, P151, P157, P158, P159, P160, P161, P163, P166, P187, P142. P145",2010
G,G,F,5,normal,False,"M201, P257, U2, U3, U6, U7, U12, U17, U20, U21, U27, U33, U23",2010
H,H,F,5,normal,False,"M69, M370",2010
IJK,IJK,F,5,normal,False,"L15, M523, , L16, M522, , L69.1(=G)",2010
IJ,IJ,IJK,6,normal,False,"M429, P123, P124, P126, P127, P129, P130, S2, S22, P125",2010
I,I,IJ,7,normal,False,"M170, M258, P19, P38, P212, U179, L41",2010
J,J,IJ,7,normal,False,"12f2.1, M304, P209, S6, S34, S35",2010
K,K,IJK,6,normal,False,"M9, P128, P131, P132",2010
L,L,K,7,normal,False,"M11, M20, M22, M61, M185, M295",2010
MNOPS,MNOPS,K,7,renamed,False,M526,2010
M,M,MNOPS,8,renamed,False,P256,2010
NO,NO,MNOPS,8,normal,False,"M214, P188, P192, P193, P194, P195",2010
N,N,NO,9,normal,False,M231,2010
O,O,NO,9,normal,False,"M175, P186, P191, P196",2010
P,P,MNOPS,8,normal,False,"92R7, M45, M74, P27.1, P69, P226, P228, P230, P235, P237, P239, P240, P243, P244, P281, P282, P283, P284, P295, Page83",2010
Q,Q,P,9,normal,False,M242,2010
R,R,P,9,normal,False,"M207, M306, P224, P227, P229, P232, P280, P285, S4, S8, S9, V45",2010
S,S,MNOPS,8,renamed,False,"M230, P202, P204",2010
T,T,K,7,normal,False,"M70, M184, M193, M272, L206",2010
A*,A*,,1,normal,True,,2010
A1,A1,,1,normal,False,P108,2010
A1*,A1*,,2,normal,True,,2010
A1a,A1a,,2,normal,False,"M31, P82",2010
A1b,A1b,,2,normal,False,P114,2010
A2,A2,,1,normal,False,"M6, M14, M23, M29, M49, M71, M135, M141, M196, M206, M212, M276, M277, MEH1, P4, P5, P36.1",2010
A2*,A2*,,2,normal,True,,2010
A2a,A2a,,2,normal,False,M114,2010
A2b,A2b,,2,normal,False,P28,2010
A2c,A2c,,2,normal,False,P262,2010
A3,A3,,1,normal,False,M32,2010
A3*,A3*,,2,normal,True,,2010
A3a,A3a,,2,normal,False,"M28, M59",2010
A3b,A3b,,2,normal,False,"M144, M190, M220, P289",2010
A3b*,A3b*,,3,normal,True,,2010
A3b1,A3b1,,3,normal,False,"M51, P100, P291",2010
A3b1*,A3b1*,,4,normal,True,,2010
A3b1a,A3b1a,,4,normal,False,"P71, P102",2010
A3b2,A3b2,,3,normal,False,"M13, M127, M202, M219, M305",2010
A3b2*,A3b2*,,4,normal,True,,2010
A3b2a,A3b2a,,4,normal,False,M171,2010
A3b2b,A3b2b,,4,normal,False,M118,2010
B*,B*,,1,normal,True,,2010
B1,B1,,1,normal,False,"M236, M288",2010
B1*,B1*,,2,normal,True,,2010
B1a,B1a,,2,normal,False,M146,2010
B2,B2,,1,normal,False,M182,2010
B2*,B2*,,2,normal,True,,2010
B2a,B2a,,2,normal,False,M150,2010
B2a*,B2a*,,3,normal,True,,2010
B2a1,B2a1,,3,normal,False,M218,2010
B2a1*,B2a1*,,4,normal,True,,2010
B2a1a,B2a1a,,4,normal,False,"M109, M152, P32, P50",2010
B2a2,B2a2,,3,normal,False,M108.1,2010
B2a2*,B2a2*,,4,normal,True,,2010
B2a2a,B2a2a,,4,normal,False,"M43, P111",2010
B2b,B2b,,2,normal,False,"M112, M192, 50f2(P)",2010
B2b*,B2b*,,3,normal,True,,2010
B2b1,B2b1,,3,normal,False,P6,2010
B2b2,B2b2,,3,normal,False,"M115, M169",2010
B2b3,B2b3,,3,normal,False,"M30, M129",2010
B2b3*,B2b3*,,4,normal,True,,2010
B2b3a,B2b3a,,4,normal,False,M108.2,2010
B2b4,B2b4,,3,normal,False,P7,2010
B2b4*,B2b4*,,4,normal,True,,2010
B2b4a,B2b4a,,4,normal,False,"P8, P70",2010
B2b4b,B2b4b,,4,normal,False,"MSY2.1, M211",2010
B2c,B2c,,2,normal,False,P112,2010
C*,C*,,1,normal,True,,2010
C1,C1,,1,normal,False,"M8, M105, M131, P122",2010
C1*,C1*,,2,normal,True,,2010
C1a,C1a,,2,normal,False,P121,2010
C2,C2,,1,normal,False,M38,2010
C2*,C2*,,2,normal,True,,2010
C2a,C2a,,2,normal,False,M208,2010
C2a*,C2a*,,3,normal,True,,2010
C2a1,C2a1,,3,normal,False,P33,2010
C2a2,C2a2,,3,normal,False,P54,2010
C3,C3,,1,normal,False,"M217, P44, PK2",2010
C3*,C3*,,2,normal,True,,2010
C3a,C3a,,2,normal,False,M93,2010
C3b,C3b,,2,normal,False,P39,2010
